_dataobs_,Race,Signs_Of_Mental_Illness,Body_Camera,Month,Region,REP_Armed_Category,REP_Mental_Illness,IMP_Age,_WARN_,F_Race,I_Race,_NODE_,P_Race0,P_Race1,Q_Race0,Q_Race1,V_Race0,V_Race1,R_Race0,R_Race1,U_Race
169,0,0,0,1,Southwest,Gun,No,33,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
170,0,0,0,4,Southwest,Gun,No,60,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
171,1,0,0,4,Southeast,Undetermined,No,42,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
172,0,0,0,4,West,Gun,No,39,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
173,0,0,0,4,Southeast,Sharp Weapon,No,22,,0,0,67,0.6875,0.3125,0.6875,0.3125,0.636363636,0.363636364,0.3125,-0.3125,0
174,1,0,0,4,Midwest,Gun,No,29,,1,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,-0.459119497,0.459119497,1
175,0,0,0,4,West,Sharp Weapon,No,21,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
176,0,0,0,1,Southwest,Gun,No,31,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
177,0,0,0,1,Southwest,Gun,No,40,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
178,0,0,0,1,Southwest,Unarmed,No,42,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
179,0,0,0,4,Southeast,Gun,No,28,,0,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,0.540880503,-0.540880503,1
180,0,0,0,1,Southwest,Gun,No,45,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
181,0,0,0,1,Southwest,Gun,No,26,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
182,1,0,0,1,Southwest,Undetermined,No,26,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
183,0,0,0,1,Southwest,Gun,No,29,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
184,1,0,0,1,Midwest,Gun,No,33,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
185,0,0,0,3,West,Unarmed,No,32,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
186,0,0,0,1,Southwest,Unarmed,No,24,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
187,1,0,1,4,Midwest,Gun,No,36,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
188,0,0,0,4,Midwest,Gun,No,27,,0,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,0.540880503,-0.540880503,1
189,1,0,0,4,Southwest,Undetermined,No,26,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
190,1,0,0,4,Southeast,Gun,No,22,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
191,1,0,0,4,Southeast,Sharp Weapon,No,41,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
192,1,0,0,4,Southwest,Unarmed,No,41,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
193,0,0,1,4,Midwest,Toy Weapon,No,51,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
194,0,0,0,2,Midwest,Unarmed,No,39,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
195,0,0,0,4,West,Sharp Weapon,No,47,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
196,0,0,0,4,Midwest,Gun,No,38,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
197,0,0,0,4,Southeast,Gun,No,45,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
198,1,0,0,4,Midwest,Gun,No,18,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
199,0,0,0,4,West,Gun,No,29,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
200,0,0,0,4,Midwest,Sharp Weapon,No,44,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
201,1,0,0,4,Southeast,Unarmed,No,18,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
202,0,0,0,4,Southwest,Sharp Weapon,No,51,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
203,1,0,0,4,Southwest,Gun,No,31,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
204,1,0,0,4,West,Gun,No,39,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
205,0,0,0,4,Southwest,Gun,No,25,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
206,0,0,0,4,Southwest,Gun,No,51,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
207,0,0,0,4,West,Undetermined,No,46,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
208,0,0,0,4,West,Gun,No,49,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
209,0,0,0,4,Southwest,Gun,No,63,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
210,0,0,0,4,Southwest,Unarmed,No,29,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
211,1,0,0,4,Midwest,Blunt Weapon,No,20,,1,0,67,0.6875,0.3125,0.6875,0.3125,0.636363636,0.363636364,-0.6875,0.6875,0
212,0,0,0,4,West,Gun,No,76,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
213,0,0,0,4,West,Gun,No,45,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
214,0,0,0,4,West,Unarmed,No,19,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
215,1,0,1,4,West,Gun,No,20,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
216,0,0,0,4,Midwest,Gun,No,58,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
217,0,0,0,4,Southwest,Sharp Weapon,No,26,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
218,1,0,1,4,Southeast,Gun,No,21,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
219,0,0,0,4,West,Gun,No,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
220,1,0,0,4,Southeast,Gun,No,25,,1,1,71,0.459119497,0.540880503,0.459119497,0.540880503,0.457142857,0.542857143,-0.459119497,0.459119497,1
221,0,0,0,4,Southwest,Other Weapon,No,22,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
222,0,0,1,5,Southeast,Gun,No,52,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
223,1,0,0,5,Southwest,Gun,No,30,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
224,0,0,0,5,Southwest,Gun,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
225,1,0,1,5,West,Unarmed,No,29,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
226,1,0,0,5,West,Sharp Weapon,No,32,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
227,0,0,0,5,Southeast,Gun,No,18,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
228,0,0,0,5,Northeast,Sharp Weapon,No,38,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
229,1,0,0,5,West,Undetermined,No,21,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
230,1,0,0,5,Southwest,Undetermined,No,30,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
231,0,0,0,5,Southwest,Sharp Weapon,No,35,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
232,1,0,0,5,Southeast,Gun,No,28,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
233,0,0,0,5,Southwest,Gun,No,44,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
234,0,0,0,5,Southeast,Gun,No,53,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
235,0,0,0,5,West,Gun,No,46,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
236,1,0,0,5,Southeast,Gun,No,48,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
237,0,0,0,5,West,Gun,No,47,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
238,1,0,0,5,Midwest,Undetermined,No,31,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
239,1,0,0,5,Southeast,Undetermined,No,34,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
240,0,0,0,5,Southeast,Unarmed,No,54,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
241,0,0,0,5,Southwest,Sharp Weapon,No,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
242,1,0,0,5,Midwest,Gun,No,45,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
243,0,0,0,5,Southeast,Gun,No,35,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
244,0,0,0,5,West,Gun,No,17,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
245,1,0,0,5,Northeast,Gun,No,29,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
246,0,0,0,5,Midwest,Sharp Weapon,No,52,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
247,1,0,0,5,Southeast,Gun,No,38,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
248,0,0,0,5,Northeast,Toy Weapon,No,40,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
249,0,0,0,5,Midwest,Gun,No,47,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
250,0,0,0,5,Southwest,Gun,No,40,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
251,1,0,0,5,Northeast,Gun,No,51,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
252,0,0,0,5,Southeast,Undetermined,No,24,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
253,0,0,0,5,Northeast,Sharp Weapon,No,39,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
254,1,0,0,5,Southeast,Sharp Weapon,No,29,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
255,0,0,0,5,Southeast,Sharp Weapon,No,43,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
256,0,0,0,5,West,Sharp Weapon,No,39,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
257,1,0,0,5,Southeast,Gun,No,32,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
258,0,0,0,5,Southeast,Gun,No,60,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
259,1,0,0,5,Midwest,Gun,No,26,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
260,1,0,0,5,West,Gun,No,32,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
261,0,0,0,5,West,Unarmed,No,20,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
262,1,0,0,5,Southeast,Gun,No,40,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
263,0,0,0,5,Midwest,Sharp Weapon,No,18,,0,1,66,0.461538462,0.538461539,0.461538462,0.538461539,0.333333333,0.666666667,0.538461539,-0.538461538,1
264,1,0,0,5,Northeast,Sharp Weapon,No,36,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
265,0,0,0,5,Southwest,Gun,No,35,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
266,0,0,0,5,West,Gun,No,55,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
267,0,0,0,5,Southwest,Unarmed,No,19,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
268,0,0,0,5,Southeast,Toy Weapon,No,39,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
269,0,0,1,5,Southwest,Toy Weapon,No,47,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
270,1,0,0,6,Northeast,Sharp Weapon,No,26,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
271,0,0,0,6,Southwest,Sharp Weapon,No,33,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
272,0,0,0,6,West,Gun,No,46,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
273,0,0,0,6,Southwest,Unarmed,No,36,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
274,0,0,0,6,Southeast,Gun,No,36,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
275,1,0,1,6,West,Gun,No,30,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
276,0,0,0,6,Southeast,Gun,No,53,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
277,0,0,0,6,West,Gun,No,45,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
278,0,0,0,6,West,Gun,No,50,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
279,0,0,0,6,Southeast,Vehicle,No,45,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
280,0,0,0,6,West,Gun,No,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
281,0,0,0,6,Midwest,Unarmed,No,30,,0,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,0.378238342,-0.378238342,0
282,0,0,0,2,Midwest,Gun,No,17,,0,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,0.692307692,-0.692307692,1
283,1,0,0,3,Southwest,Gun,No,24,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
284,0,0,0,2,West,Toy Weapon,No,26,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
285,0,0,0,4,Northeast,Sharp Weapon,No,36,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
286,0,0,0,6,Southwest,Gun,No,45,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
287,0,0,1,3,Southeast,Sharp Weapon,No,23,,0,1,66,0.461538462,0.538461539,0.461538462,0.538461539,0.333333333,0.666666667,0.538461539,-0.538461538,1
288,1,0,0,4,Northeast,Undetermined,No,35,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
289,1,0,0,6,Midwest,Gun,No,22,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
290,0,0,0,6,Midwest,Unarmed,No,28,,0,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,0.378238342,-0.378238342,0
291,1,0,0,6,Northeast,Gun,No,19,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
292,1,0,0,6,Southeast,Gun,No,40,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
293,1,0,0,6,Southeast,Undetermined,No,46,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
294,0,0,0,6,Midwest,Gun,No,46,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
295,0,0,0,6,West,Undetermined,No,28,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
296,1,0,0,6,Southeast,Blunt Weapon,No,35,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
297,1,0,0,6,West,Unarmed,No,22,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
298,1,0,0,2,Southeast,Gun,No,74,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
299,0,0,0,6,Southeast,Gun,No,40,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
300,0,0,0,6,West,Gun,No,28,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
301,1,0,0,6,Midwest,Gun,No,31,,1,0,70,0.621761658,0.378238342,0.621761658,0.378238342,0.612903226,0.387096774,-0.621761658,0.621761658,0
302,0,0,0,6,Northeast,Sharp Weapon,No,58,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
303,0,0,0,6,West,Gun,No,50,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
304,0,0,0,6,Southeast,Gun,No,60,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
305,0,0,0,6,West,Gun,No,61,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
306,1,0,1,6,Southeast,Gun,No,26,,1,1,34,0.353846154,0.646153846,0.353846154,0.646153846,0.380952381,0.619047619,-0.353846154,0.353846154,1
307,0,0,0,6,West,Gun,No,35,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
308,0,0,0,6,Midwest,Unarmed,No,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
309,0,0,0,6,Midwest,Sharp Weapon,No,22,,0,1,66,0.461538462,0.538461539,0.461538462,0.538461539,0.333333333,0.666666667,0.538461539,-0.538461538,1
310,1,0,0,6,Northeast,Gun,No,20,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
311,0,0,0,6,West,Toy Weapon,No,29,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
312,0,0,0,6,Northeast,Gun,No,49,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
313,0,0,1,6,Southwest,Gun,No,35,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
314,1,0,0,6,Midwest,Gun,No,23,,1,1,32,0.307692308,0.692307692,0.307692308,0.692307692,0.357798165,0.642201835,-0.307692308,0.307692308,1
315,0,0,0,6,Southwest,Gun,No,28,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
316,0,0,0,2,Southwest,Gun,No,36.64517857,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
317,0,0,0,6,Southeast,Gun,No,52,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
318,1,0,0,7,West,Undetermined,No,24,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
319,0,0,0,7,West,Gun,No,32,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
320,0,0,0,7,Southwest,Gun,No,20,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
